address,tx_count,active_days,in_out_ratio,burstiness,dormancy,total_eth_in,total_eth_out,unique_counterparties,contract_interaction_ratio,failed_tx_ratio
0xbeca6f6b5e233706ceddd995e05c92dee5ab5f72,515,710.5654976851852,0.011787819253438114,15.325876577309327,627.9450305550463,0.9,0.1269698268670702,5,0.9864077669902913,0.001941747572815534
0xb6a65a87a6d58fc35020d51c1b7ec812b3290653,2,0.0006944444444444445,1.0,,974.6118518277092,0.0062978,0.00534251,2,0.0,0.0
0x463224c0af60e2e47f9c6320f337ba94e809ddb3,1045,710.3760648148149,0.010638297872340425,7.647408784537539,627.9409134591095,1.3,0.0634082185536684,6,0.9885167464114832,0.0
0xde18e75d48bf142fc84ea2cdeae08fdae9102dea,49,975.8617361111111,3.9,4.823677816771723,403.41245733487386,4.349651874112442,4.3410036379701715,44,0.0,0.0
0x3bde96f61cec53e760456ad1f7bcc37e9da1e4b1,80,1052.6518055555555,0.3559322033898305,3.444515247755299,46.396227695301725,0.49726706824373623,0.7928060796369912,50,0.5625,0.0375
0xacc4a57ad5592e627542f31fc58f9d162bb22cba,14,16.205,0.25,1.026164804546412,1106.8849914185785,4.717986060721068,5.025922934984903,15,0.07142857142857142,0.0
0x2b22d1256fbffed294c83624c08a79d63be13a12,849,899.2388888888889,2.5082644628099175,13.865370239518343,252.6698804819915,19.94380578788533,20.243301944070772,571,0.2744405182567727,0.0636042402826855
0x3e79c5266d01791481d4c7041f1b0acf3b448076,18,13.729444444444445,0.125,2.853258721510825,1079.0312836971052,0.08232386302475889,19.938724698076445,17,0.2777777777777778,0.0
0xcafa11ab425425d7986be974d7b9a38ec058320a,108,650.0848611111111,0.0,3.932144753055627,462.1696341657859,0.0,0.0,64,1.0,0.0
0x3e47c99c784e681b6a9b84d5ddd039a4b52eaf8d,80,15.971944444444444,0.42857142857142855,3.0980223750054483,1078.8085597741217,0.2606796991744108,5.028048755711564,38,0.55,0.0375
0x1818db4f1689c01a418c48c4aff9a7c510a155f5,9,31.283055555555556,0.2857142857142857,1.2672817096485012,1059.8394096474185,0.0952273575579192,0.08519699814292912,7,0.4444444444444444,0.0
0x5db40b7f7cb0c2b03605499308af850112048137,502,306.0384722222222,0.016194331983805668,12.734334095588329,821.0045728656346,1.5602082005268156,5.87311634553596,125,0.9760956175298805,0.09561752988047809
0x68f5e08784d6e0725051c8850c016372fb62231d,378,752.8801388888888,0.013404825737265416,17.837221602122746,381.52988994958224,0.30076042310966955,4.7555595230987375,121,0.9523809523809523,0.07407407407407407
0x6ac00ef690822de4a39c5161833f0cacee2806b5,210,177.7711111111111,209.0,4.134125608788967,961.4507458030902,8.570566954853353,0.0,190,1.0,0.014285714285714285
0x1ca08eafe910fd5f940f6bf2d79b9c3074092ad2,114,88.51625,0.425,2.816069853269005,1069.2777077186329,3.6658122238147812,3.8215948312399144,71,0.6052631578947368,0.017543859649122806
0x7b92fb979ae44b646121e5ec07abf82a7022883d,105,710.2823958333333,0.009615384615384616,5.230570928268985,627.9405031012633,0.3,0.1470187515428798,3,0.9809523809523809,0.0
0xfda3288b42e80ccbf0a0c62b077018d5d7a84725,48,43.334722222222226,0.75,3.0230606461401983,1072.7483004329629,1.023079350995802,1.1599277531777128,41,0.3958333333333333,0.0
0x3e1b1bf9ab7d3285ba19cd2379317b0b54cfd750,237,60.07597222222222,0.07727272727272727,8.217959828146155,1037.2083262508804,1.6236718747395982,29.087873652158045,89,0.7805907172995781,0.07172995780590717
0x236728cd8c96d839f880d277b8e996a2193f7567,37,95.01263888888889,0.05714285714285714,3.046382195974796,1046.2090364337162,0.208,0.1,4,0.918918918918919,0.10810810810810811
0xb324c10f5779e42445a70b5ce5331791adcc6f43,136,21.703333333333333,0.046153846153846156,8.323733572647765,1069.1885038875237,13.942357572949804,33.58652041430746,65,0.8529411764705882,0.022058823529411766
0x34f3f4ba979e177a517970e014250cab61a80529,391,1063.378888888889,0.2694805194805195,11.917899460328135,146.78991711002257,82.79623601857195,82.4114152094,297,0.6342710997442456,0.0
0x140d2a1453e3a8320d3895e45dad01c21dd9e821,4,105.90708333333333,3.0,1.7091371780651972,992.9360441517913,0.030512333142771,0.0269541,3,0.0,0.0
0x857d06e3a3c9b789b32d72f149075e4c15205f10,508,1362.1229976851853,0.06947368421052631,7.960193673995209,6.227873397880682,0.760707477116492,0.2746241584937836,138,0.8759842519685039,0.0531496062992126
0x8d50d2eeeed7ea1de60c51ba3f767e48dfbd2320,2384,933.0376273148148,0.2737459978655283,5.967926224654956,613.2151313714821,823.0737179880949,1462.1315178854638,659,0.4223993288590604,0.004614093959731544
